n,a,m2,is_valid,contagious_set
168,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
169,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
170,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
171,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
172,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
173,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
174,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
175,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
176,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
177,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
178,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
179,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
180,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
181,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
182,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
183,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
184,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
185,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
186,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
187,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
188,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
189,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
190,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
191,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
192,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
193,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
194,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
195,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
196,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
197,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
198,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
199,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
200,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
201,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
202,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
203,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
204,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
205,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
206,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
207,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
208,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
209,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
210,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
211,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
212,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
213,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
214,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
215,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
216,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
217,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
218,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
219,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
220,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
221,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
222,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
223,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
224,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
225,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
226,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
227,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
228,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
229,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
230,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
231,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
232,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
233,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
234,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
235,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
236,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
237,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
238,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
239,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
240,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
241,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
242,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
243,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
244,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
245,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
246,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
247,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
248,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
249,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
250,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
251,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
252,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
253,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
254,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
255,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
256,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
257,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
258,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
259,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
260,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
261,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
262,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
263,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
264,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
265,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
266,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
267,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
268,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
269,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
270,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
271,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
272,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
273,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
274,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
275,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
276,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
277,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
278,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
279,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
280,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
281,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
282,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
283,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
284,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
285,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
286,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
287,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
288,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
289,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
290,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
291,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
292,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
293,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
294,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
295,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
296,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
297,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
298,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
299,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
300,7,7.0,True,"[0, 1, 2, 3, 4, 5, 6]"
