n,a,m2,is_valid,contagious_set
175,18,8.0,True,"[0, 21, 42, 63, 84, 105, 126, 147]"
176,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
177,18,,False,
178,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
179,18,6.0,True,"[11, 17, 20, 58, 74, 169]"
180,18,,False,
181,18,5.0,True,"[2, 64, 135, 141, 174]"
182,18,6.0,True,"[24, 67, 88, 91, 97, 154]"
183,18,,False,
184,18,7.0,True,"[23, 24, 67, 88, 91, 97, 154]"
185,18,7.0,True,"[23, 24, 67, 88, 91, 97, 154]"
186,18,,False,
187,18,7.0,True,"[23, 24, 67, 88, 91, 97, 154]"
188,18,7.0,True,"[23, 24, 67, 88, 91, 97, 154]"
189,18,,False,
190,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
191,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
192,18,,False,
193,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
194,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
195,18,,False,
196,18,6.0,True,"[24, 67, 88, 91, 97, 154]"
197,18,6.0,True,"[24, 67, 88, 91, 97, 154]"
198,18,,False,
199,18,6.0,True,"[24, 67, 88, 91, 97, 154]"
200,18,6.0,True,"[24, 67, 88, 91, 97, 154]"
201,18,,False,
202,18,6.0,True,"[24, 67, 88, 91, 97, 154]"
203,18,6.0,True,"[24, 67, 88, 91, 97, 154]"
204,18,,False,
205,18,6.0,True,"[24, 67, 88, 91, 97, 154]"
206,18,6.0,True,"[24, 67, 88, 91, 97, 154]"
207,18,,False,
208,18,7.0,True,"[23, 24, 67, 88, 91, 97, 154]"
209,18,7.0,True,"[23, 24, 67, 88, 91, 97, 154]"
210,18,,False,
211,18,7.0,True,"[23, 24, 67, 88, 91, 97, 154]"
212,18,7.0,True,"[23, 24, 67, 88, 91, 97, 154]"
213,18,,False,
214,18,5.0,True,"[8, 14, 58, 198, 210]"
215,18,7.0,True,"[23, 24, 67, 88, 91, 97, 154]"
216,18,,False,
217,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
218,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
219,18,,False,
220,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
221,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
222,18,,False,
223,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
224,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
225,18,,False,
226,18,6.0,True,"[8, 14, 58, 196, 198, 210]"
227,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
228,18,,False,
229,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
230,18,7.0,True,"[2, 29, 141, 174, 184, 220, 226]"
231,18,,False,
232,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
233,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
234,18,,False,
235,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
236,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
237,18,,False,
238,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
239,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
240,18,,False,
241,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
242,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
243,18,,False,
244,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
245,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
246,18,,False,
247,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
248,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
249,18,,False,
250,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
251,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
252,18,,False,
253,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
254,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
255,18,,False,
256,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
257,18,5.0,True,"[29, 35, 41, 80, 95]"
258,18,,False,
259,18,6.0,True,"[29, 35, 41, 80, 95, 257]"
260,18,7.0,True,"[29, 34, 35, 41, 80, 95, 257]"
261,18,,False,
262,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
263,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
264,18,,False,
265,18,6.0,True,"[29, 35, 41, 80, 95, 260]"
266,18,6.0,True,"[29, 35, 41, 80, 95, 260]"
267,18,,False,
268,18,6.0,True,"[29, 35, 41, 80, 95, 260]"
269,18,6.0,True,"[29, 35, 41, 80, 95, 260]"
270,18,,False,
271,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
272,18,7.0,True,"[29, 34, 35, 41, 80, 95, 260]"
273,18,,False,
274,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
275,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
276,18,,False,
277,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
278,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
279,18,,False,
280,18,7.0,True,"[29, 35, 41, 80, 95, 260, 271]"
281,18,7.0,True,"[29, 35, 41, 80, 95, 260, 271]"
282,18,,False,
283,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
284,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
285,18,,False,
286,18,6.0,True,"[29, 35, 41, 80, 95, 260]"
287,18,6.0,True,"[29, 35, 41, 80, 95, 260]"
288,18,,False,
289,18,6.0,True,"[29, 35, 41, 80, 95, 260]"
290,18,6.0,True,"[29, 35, 41, 80, 95, 260]"
291,18,,False,
292,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
293,18,7.0,True,"[29, 34, 35, 41, 80, 95, 260]"
294,18,,False,
295,18,7.0,True,"[29, 34, 35, 41, 80, 95, 260]"
296,18,7.0,True,"[29, 35, 41, 80, 95, 260, 271]"
297,18,,False,
298,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
299,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
300,18,,False,
301,18,6.0,True,"[29, 35, 41, 80, 95, 260]"
302,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
303,18,,False,
304,18,7.0,True,"[29, 34, 35, 41, 80, 95, 260]"
305,18,6.0,True,"[20, 41, 214, 289, 298, 304]"
306,18,,False,
307,18,6.0,True,"[29, 35, 41, 80, 95, 260]"
308,18,6.0,True,"[29, 35, 41, 80, 95, 260]"
309,18,,False,
310,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
311,18,6.0,True,"[20, 41, 214, 289, 298, 304]"
312,18,,False,
313,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
314,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
315,18,,False,
316,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
317,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
318,18,,False,
319,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
320,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
321,18,,False,
322,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
323,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
324,18,,False,
325,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
326,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
327,18,,False,
328,18,6.0,True,"[29, 35, 41, 80, 95, 260]"
329,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
330,18,,False,
331,18,7.0,True,"[29, 35, 41, 80, 95, 260, 304]"
332,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
333,18,,False,
334,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
335,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
336,18,,False,
337,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
338,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
339,18,,False,
340,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
341,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
342,18,,False,
343,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
344,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
345,18,,False,
346,18,7.0,True,"[29, 35, 41, 80, 95, 260, 304]"
347,18,7.0,True,"[29, 35, 41, 80, 95, 260, 304]"
348,18,,False,
349,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
350,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
351,18,,False,
352,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
353,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
354,18,,False,
355,18,7.0,True,"[29, 35, 41, 80, 95, 260, 304]"
356,18,7.0,True,"[29, 35, 41, 80, 95, 260, 304]"
357,18,,False,
358,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
359,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
360,18,,False,
361,18,7.0,True,"[29, 35, 41, 80, 95, 260, 271]"
362,18,7.0,True,"[29, 35, 41, 80, 95, 260, 271]"
363,18,,False,
364,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
365,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
366,18,,False,
367,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
368,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
369,18,,False,
370,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
371,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
372,18,,False,
373,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
374,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
375,18,,False,
376,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
377,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
378,18,,False,
379,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
380,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
381,18,,False,
382,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
383,18,7.0,True,"[29, 35, 41, 80, 95, 260, 271]"
384,18,,False,
385,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
386,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
387,18,,False,
388,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
389,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
390,18,,False,
391,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
392,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
393,18,,False,
394,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
395,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
396,18,,False,
397,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
398,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
399,18,,False,
400,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
401,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
402,18,,False,
403,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
404,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
405,18,,False,
406,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
407,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
408,18,,False,
409,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
410,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
411,18,,False,
412,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
413,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
414,18,,False,
415,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
416,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
417,18,,False,
418,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
419,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
420,18,,False,
421,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
422,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
423,18,,False,
424,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
425,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
426,18,,False,
427,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
428,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
429,18,,False,
430,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
431,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
432,18,,False,
433,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
434,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
435,18,,False,
436,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
437,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
438,18,,False,
439,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
440,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
441,18,,False,
442,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
443,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
444,18,,False,
445,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
446,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
447,18,,False,
448,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
449,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
450,18,,False,
451,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
452,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
453,18,,False,
454,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
455,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
456,18,,False,
457,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
458,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
459,18,,False,
460,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
461,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
462,18,,False,
463,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
464,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
465,18,,False,
466,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
467,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
468,18,,False,
469,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
470,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
471,18,,False,
472,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
473,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
474,18,,False,
475,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
476,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
477,18,,False,
478,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
479,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
480,18,,False,
481,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
482,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
483,18,,False,
484,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
485,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
486,18,,False,
487,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
488,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
489,18,,False,
490,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
491,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
492,18,,False,
493,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
494,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
495,18,,False,
496,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
497,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
498,18,,False,
499,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
500,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
501,18,,False,
502,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
503,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
504,18,,False,
505,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
506,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
507,18,,False,
508,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
509,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
510,18,,False,
511,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
512,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
513,18,,False,
514,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
515,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
516,18,,False,
517,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
518,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
519,18,,False,
520,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
521,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
522,18,,False,
523,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
524,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
525,18,,False,
526,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
527,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
528,18,,False,
529,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
530,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
531,18,,False,
532,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
533,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
534,18,,False,
535,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
536,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
537,18,,False,
538,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
539,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
540,18,,False,
541,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
542,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
543,18,,False,
544,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
545,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
546,18,,False,
547,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
548,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
549,18,,False,
550,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
551,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
552,18,,False,
553,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
554,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
555,18,,False,
556,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
557,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
558,18,,False,
559,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
560,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
561,18,,False,
562,18,8.0,True,"[0, 3, 21, 24, 42, 45, 63, 66]"
