n,a,m2,is_valid,contagious_set
79,8,6.0,True,"[5, 10, 15, 31, 72, 74]"
80,8,6.0,True,"[8, 10, 23, 30, 76, 77]"
81,8,7.0,True,"[0, 11, 22, 33, 44, 55, 66]"
82,8,7.0,True,"[0, 11, 22, 33, 44, 55, 66]"
83,8,7.0,True,"[0, 11, 22, 33, 44, 55, 66]"
84,8,7.0,True,"[3, 14, 17, 28, 31, 35, 81]"
85,8,6.0,True,"[4, 7, 8, 9, 29, 80]"
86,8,7.0,True,"[1, 6, 11, 12, 30, 69, 83]"
87,8,7.0,True,"[4, 11, 13, 54, 69, 75, 86]"
88,8,7.0,True,"[0, 7, 9, 28, 29, 75, 80]"
89,8,6.0,True,"[11, 13, 17, 69, 75, 86]"
90,8,7.0,True,"[9, 34, 77, 81, 82, 87, 89]"
91,8,7.0,True,"[5, 8, 24, 46, 73, 79, 90]"
92,8,7.0,True,"[4, 11, 13, 54, 69, 75, 86]"
93,8,7.0,True,"[0, 33, 36, 48, 49, 54, 58]"
94,8,7.0,True,"[5, 10, 12, 29, 37, 48, 84]"
95,8,7.0,True,"[3, 25, 71, 77, 83, 89, 91]"
96,8,7.0,True,"[3, 25, 71, 77, 83, 89, 91]"
97,8,7.0,True,"[11, 13, 17, 69, 75, 86, 94]"
98,8,7.0,True,"[3, 25, 71, 77, 83, 89, 91]"
99,8,7.0,True,"[6, 7, 12, 82, 83, 86, 93]"
100,8,7.0,True,"[3, 25, 71, 77, 83, 89, 91]"
101,8,7.0,True,"[3, 25, 71, 77, 83, 89, 91]"
102,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
103,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
104,8,7.0,True,"[3, 25, 71, 77, 83, 89, 91]"
105,8,7.0,True,"[3, 25, 71, 77, 83, 89, 91]"
106,8,7.0,True,"[0, 13, 22, 33, 64, 92, 97]"
107,8,7.0,True,"[3, 25, 71, 77, 83, 89, 91]"
108,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
109,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
110,8,7.0,True,"[3, 25, 71, 77, 83, 89, 91]"
111,8,7.0,True,"[10, 12, 29, 37, 98, 109, 110]"
112,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
113,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
114,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
115,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
116,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
117,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
118,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
119,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
120,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
121,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
122,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
123,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
124,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
125,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
126,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
127,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
128,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
129,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
130,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
131,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
132,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
133,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
134,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
135,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
136,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
137,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
138,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
139,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
140,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
141,8,7.0,True,"[12, 14, 40, 122, 128, 130, 135]"
142,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
143,8,7.0,True,"[3, 12, 23, 25, 113, 138, 140]"
144,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
145,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
146,8,7.0,True,"[3, 12, 23, 25, 113, 138, 140]"
147,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
148,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
149,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
150,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
151,8,7.0,True,"[3, 12, 23, 25, 60, 138, 140]"
152,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
153,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
154,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
155,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
156,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
157,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
158,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
159,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
160,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
161,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
162,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
163,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
164,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
165,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
166,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
167,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
168,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
169,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
170,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
171,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
172,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
173,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
174,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
175,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
176,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
177,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
178,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
179,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
180,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
181,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
182,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
183,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
184,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
185,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
186,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
187,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
188,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
189,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
190,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
191,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
192,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
193,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
194,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
195,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
196,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
197,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
198,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
199,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
200,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
201,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
202,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
203,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
204,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
205,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
206,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
207,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
208,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
209,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
210,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
211,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
212,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
213,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
214,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
215,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
216,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
217,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
218,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
219,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
220,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
221,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
222,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
223,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
224,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
225,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
226,8,7.0,True,"[8, 14, 58, 196, 198, 210, 215]"
227,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
228,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
229,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
230,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
231,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
232,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
233,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
234,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
235,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
236,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
237,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
238,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
239,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
240,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
241,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
242,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
243,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
244,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
245,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
246,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
247,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
248,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
249,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
250,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
251,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
252,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
253,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
254,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
255,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
256,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
257,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
258,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
259,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
260,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
261,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
262,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
263,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
264,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
265,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
266,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
267,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
268,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
269,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
270,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
271,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
272,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
273,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
274,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
275,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
276,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
277,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
278,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
279,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
280,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
281,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
282,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
283,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
284,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
285,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
286,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
287,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
288,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
289,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
290,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
291,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
292,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
293,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
294,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
295,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
296,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
297,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
298,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
299,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
300,8,8.0,True,"[0, 1, 2, 3, 4, 5, 6, 7]"
