n,a,m2,is_valid,contagious_set
146,9,2.0,True,"[137, 143]"
147,9,,False,
148,9,2.0,True,"[11, 17]"
149,9,2.0,True,"[6, 143]"
150,9,,False,
151,9,2.0,True,"[137, 143]"
152,9,2.0,True,"[11, 17]"
153,9,,False,
154,9,2.0,True,"[11, 17]"
155,9,2.0,True,"[11, 17]"
156,9,,False,
157,9,2.0,True,"[11, 17]"
158,9,2.0,True,"[11, 17]"
159,9,,False,
160,9,3.0,True,"[0, 3, 12]"
161,9,2.0,True,"[11, 17]"
162,9,,False,
163,9,2.0,True,"[11, 17]"
164,9,3.0,True,"[0, 3, 12]"
165,9,,False,
166,9,3.0,True,"[0, 3, 12]"
167,9,2.0,True,"[11, 17]"
168,9,,False,
169,9,2.0,True,"[11, 17]"
170,9,2.0,True,"[11, 17]"
171,9,,False,
172,9,2.0,True,"[11, 17]"
173,9,2.0,True,"[11, 17]"
174,9,,False,
175,9,3.0,True,"[0, 3, 12]"
176,9,3.0,True,"[0, 3, 12]"
177,9,,False,
178,9,3.0,True,"[0, 3, 12]"
179,9,2.0,True,"[11, 17]"
180,9,,False,
181,9,2.0,True,"[11, 17]"
182,9,2.0,True,"[11, 17]"
183,9,,False,
184,9,3.0,True,"[0, 3, 12]"
185,9,3.0,True,"[0, 3, 12]"
186,9,,False,
187,9,2.0,True,"[11, 17]"
188,9,2.0,True,"[11, 17]"
189,9,,False,
190,9,3.0,True,"[0, 3, 12]"
191,9,3.0,True,"[0, 3, 12]"
192,9,,False,
193,9,3.0,True,"[0, 3, 12]"
194,9,3.0,True,"[0, 3, 12]"
195,9,,False,
196,9,3.0,True,"[0, 3, 12]"
197,9,3.0,True,"[0, 3, 12]"
198,9,,False,
199,9,3.0,True,"[0, 3, 12]"
200,9,3.0,True,"[0, 3, 12]"
201,9,,False,
202,9,3.0,True,"[0, 3, 12]"
203,9,3.0,True,"[0, 3, 12]"
204,9,,False,
205,9,3.0,True,"[0, 3, 12]"
206,9,3.0,True,"[0, 3, 12]"
207,9,,False,
208,9,2.0,True,"[11, 17]"
209,9,2.0,True,"[11, 17]"
210,9,,False,
211,9,2.0,True,"[11, 17]"
212,9,2.0,True,"[11, 17]"
213,9,,False,
214,9,3.0,True,"[0, 3, 12]"
215,9,3.0,True,"[0, 3, 12]"
216,9,,False,
217,9,2.0,True,"[11, 17]"
218,9,2.0,True,"[11, 17]"
219,9,,False,
220,9,2.0,True,"[11, 17]"
221,9,3.0,True,"[0, 3, 12]"
222,9,,False,
223,9,2.0,True,"[194, 206]"
224,9,2.0,True,"[194, 206]"
225,9,,False,
226,9,2.0,True,"[194, 206]"
227,9,2.0,True,"[1, 222]"
228,9,,False,
229,9,2.0,True,"[220, 226]"
230,9,2.0,True,"[220, 226]"
231,9,,False,
232,9,2.0,True,"[220, 226]"
233,9,2.0,True,"[220, 226]"
234,9,,False,
235,9,2.0,True,"[220, 226]"
236,9,2.0,True,"[220, 226]"
237,9,,False,
238,9,3.0,True,"[0, 3, 12]"
239,9,3.0,True,"[0, 3, 12]"
240,9,,False,
241,9,3.0,True,"[0, 3, 12]"
242,9,3.0,True,"[0, 3, 12]"
243,9,,False,
244,9,3.0,True,"[0, 3, 12]"
245,9,3.0,True,"[0, 3, 12]"
246,9,,False,
247,9,2.0,True,"[220, 226]"
248,9,2.0,True,"[220, 226]"
249,9,,False,
250,9,3.0,True,"[0, 3, 12]"
251,9,3.0,True,"[0, 3, 12]"
252,9,,False,
253,9,3.0,True,"[0, 3, 12]"
254,9,3.0,True,"[0, 3, 12]"
255,9,,False,
256,9,3.0,True,"[0, 3, 12]"
257,9,3.0,True,"[0, 3, 12]"
258,9,,False,
259,9,2.0,True,"[23, 35]"
260,9,2.0,True,"[23, 35]"
261,9,,False,
262,9,2.0,True,"[23, 35]"
263,9,2.0,True,"[23, 35]"
264,9,,False,
265,9,2.0,True,"[23, 35]"
266,9,2.0,True,"[23, 35]"
267,9,,False,
268,9,2.0,True,"[23, 35]"
269,9,2.0,True,"[23, 35]"
270,9,,False,
271,9,2.0,True,"[23, 35]"
272,9,2.0,True,"[23, 35]"
273,9,,False,
274,9,2.0,True,"[23, 35]"
275,9,3.0,True,"[0, 3, 12]"
276,9,,False,
277,9,3.0,True,"[0, 3, 12]"
278,9,3.0,True,"[0, 3, 12]"
279,9,,False,
280,9,3.0,True,"[0, 3, 12]"
281,9,3.0,True,"[0, 3, 12]"
282,9,,False,
283,9,2.0,True,"[23, 35]"
284,9,2.0,True,"[23, 35]"
285,9,,False,
286,9,2.0,True,"[23, 35]"
287,9,2.0,True,"[23, 35]"
288,9,,False,
289,9,3.0,True,"[0, 3, 12]"
290,9,3.0,True,"[0, 3, 12]"
291,9,,False,
292,9,2.0,True,"[275, 287]"
293,9,2.0,True,"[275, 287]"
294,9,,False,
295,9,2.0,True,"[275, 287]"
296,9,2.0,True,"[23, 35]"
297,9,,False,
298,9,2.0,True,"[23, 35]"
299,9,2.0,True,"[23, 35]"
300,9,,False,
