n,a,m2,is_valid,contagious_set
125,15,5.0,True,"[2, 14, 46, 62, 118]"
126,15,,False,
127,15,4.0,True,"[15, 48, 118, 124]"
128,15,5.0,True,"[24, 67, 88, 91, 97]"
129,15,,False,
130,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
131,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
132,15,,False,
133,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
134,15,5.0,True,"[12, 14, 40, 122, 128]"
135,15,,False,
136,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
137,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
138,15,,False,
139,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
140,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
141,15,,False,
142,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
143,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
144,15,,False,
145,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
146,15,5.0,True,"[3, 12, 25, 138, 140]"
147,15,,False,
148,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
149,15,4.0,True,"[14, 20, 61, 145]"
150,15,,False,
151,15,4.0,True,"[67, 137, 143, 149]"
152,15,5.0,True,"[63, 67, 137, 143, 149]"
153,15,,False,
154,15,4.0,True,"[5, 86, 141, 150]"
155,15,5.0,True,"[22, 26, 35, 139, 151]"
156,15,,False,
157,15,4.0,True,"[67, 137, 143, 149]"
158,15,4.0,True,"[67, 137, 143, 149]"
159,15,,False,
160,15,5.0,True,"[67, 109, 137, 143, 149]"
161,15,5.0,True,"[63, 67, 137, 143, 149]"
162,15,,False,
163,15,4.0,True,"[67, 137, 143, 149]"
164,15,5.0,True,"[67, 109, 137, 143, 149]"
165,15,,False,
166,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
167,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
168,15,,False,
169,15,5.0,True,"[67, 109, 137, 143, 149]"
170,15,5.0,True,"[63, 67, 137, 143, 149]"
171,15,,False,
172,15,4.0,True,"[67, 137, 143, 149]"
173,15,4.0,True,"[67, 137, 143, 149]"
174,15,,False,
175,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
176,15,5.0,True,"[67, 109, 137, 143, 149]"
177,15,,False,
178,15,4.0,True,"[67, 137, 143, 149]"
179,15,4.0,True,"[67, 137, 143, 149]"
180,15,,False,
181,15,4.0,True,"[67, 137, 143, 149]"
182,15,4.0,True,"[67, 137, 143, 149]"
183,15,,False,
184,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
185,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
186,15,,False,
187,15,3.0,True,"[11, 17, 180]"
188,15,4.0,True,"[67, 137, 143, 149]"
189,15,,False,
190,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
191,15,4.0,True,"[67, 137, 143, 149]"
192,15,,False,
193,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
194,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
195,15,,False,
196,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
197,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
198,15,,False,
199,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
200,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
201,15,,False,
202,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
203,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
204,15,,False,
205,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
206,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
207,15,,False,
208,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
209,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
210,15,,False,
211,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
212,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
213,15,,False,
214,15,3.0,True,"[1, 194, 206]"
215,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
216,15,,False,
217,15,5.0,True,"[4, 28, 92, 206, 212]"
218,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
219,15,,False,
220,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
221,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
222,15,,False,
223,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
224,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
225,15,,False,
226,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
227,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
228,15,,False,
229,15,5.0,True,"[67, 137, 143, 149, 191]"
230,15,5.0,True,"[67, 137, 143, 149, 191]"
231,15,,False,
232,15,5.0,True,"[67, 137, 143, 149, 191]"
233,15,5.0,True,"[67, 137, 143, 149, 191]"
234,15,,False,
235,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
236,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
237,15,,False,
238,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
239,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
240,15,,False,
241,15,5.0,True,"[67, 137, 143, 149, 191]"
242,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
243,15,,False,
244,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
245,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
246,15,,False,
247,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
248,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
249,15,,False,
250,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
251,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
252,15,,False,
253,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
254,15,5.0,True,"[67, 137, 143, 149, 191]"
255,15,,False,
256,15,5.0,True,"[29, 34, 35, 41, 95]"
257,15,5.0,True,"[29, 35, 41, 80, 95]"
258,15,,False,
259,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
260,15,5.0,True,"[84, 102, 108, 135, 216]"
261,15,,False,
262,15,5.0,True,"[0, 9, 57, 165, 250]"
263,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
264,15,,False,
265,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
266,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
267,15,,False,
268,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
269,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
270,15,,False,
271,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
272,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
273,15,,False,
274,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
275,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
276,15,,False,
277,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
278,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
279,15,,False,
280,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
281,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
282,15,,False,
283,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
284,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
285,15,,False,
286,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
287,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
288,15,,False,
289,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
290,15,5.0,True,"[5, 58, 136, 274, 283]"
291,15,,False,
292,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
293,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
294,15,,False,
295,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
296,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
297,15,,False,
298,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
299,15,6.0,True,"[0, 3, 18, 21, 36, 39]"
300,15,,False,
